,condition,drug name,meanNormalizedScore
2453,Depression,Amitriptyline / perphenazine,6.0
2454,Depression,Amoxapine,8.5
2455,Depression,Anafranil,6.4
2456,Depression,Aplenzin,5.071428571428571
2457,Depression,Aripiprazole,5.851485148514851
2458,Depression,Armodafinil,6.205882352941177
2459,Depression,Asendin,10.0
2460,Depression,Atomoxetine,5.0
2461,Depression,Brexpiprazole,6.386363636363637
2462,Depression,Budeprion SR,7.083333333333333
2463,Depression,Budeprion XL,6.357142857142857
2464,Depression,Bupropion,6.110441767068273
2465,Depression,Celexa,6.108695652173913
2466,Depression,Citalopram,6.153021442495127
2467,Depression,Clomipramine,7.038461538461538
2468,Depression,Cymbalta,5.200729927007299
2469,Depression,Deplin,6.459016393442623
2470,Depression,Desipramine,6.708333333333333
2471,Depression,Desvenlafaxine,5.907504363001745
2472,Depression,Desyrel,7.0
2473,Depression,Doxepin,5.066666666666666
2474,Depression,Duloxetine,5.203661327231122
2475,Depression,Effexor,4.847490347490347
2476,Depression,Effexor XR,5.825396825396825
2477,Depression,Elavil,6.59375
2478,Depression,Emsam,6.166666666666667
2479,Depression,Escitalopram,6.1611650485436895
2480,Depression,Fetzima,4.517543859649122
2481,Depression,Fluoxetine,5.736572890025576
2482,Depression,Fluoxetine / olanzapine,6.90625
2483,Depression,Fluvoxamine,5.625
2484,Depression,Forfivo XL,10.0
2485,Depression,Imipramine,5.75
2486,Depression,Invega,9.5
2487,Depression,Isocarboxazid,6.833333333333333
2488,Depression,L-methylfolate,6.575
2489,Depression,Lamotrigine,6.130769230769231
2490,Depression,Levomilnacipran,4.553846153846154
2491,Depression,Lexapro,6.1911764705882355
2492,Depression,Limbitrol,6.0
2493,Depression,Limbitrol DS,6.5
2494,Depression,Lisdexamfetamine,5.3
2495,Depression,Lithium,5.2105263157894735
2496,Depression,Luvox,5.875
2497,Depression,Luvox CR,3.5
2498,Depression,Maprotiline,7.25
2499,Depression,Marplan,6.833333333333333
2500,Depression,Methylin ER,6.25
2501,Depression,Methylphenidate,6.21875
2502,Depression,Mirtazapine,6.446428571428571
2503,Depression,Modafinil,6.125
2504,Depression,Nardil,6.151515151515151
2505,Depression,Nefazodone,7.043478260869565
2506,Depression,Niacin,6.825
2507,Depression,Niravam,6.0
2508,Depression,Norpramin,7.1
2509,Depression,Nortriptyline,4.826923076923077
2510,Depression,Nuvigil,5.964285714285714
2511,Depression,Olanzapine,5.5546875
2512,Depression,Oleptro,6.2
2513,Depression,Paliperidone,6.0
2514,Depression,Pamelor,5.375
2515,Depression,Parnate,6.630434782608695
2516,Depression,Paroxetine,5.373655913978495
2517,Depression,Paxil,5.360294117647059
2518,Depression,Paxil CR,5.916666666666667
2519,Depression,Phenelzine,6.111111111111111
2520,Depression,Pristiq,5.933212996389892
2521,Depression,Protriptyline,5.0
2522,Depression,Provigil,6.166666666666667
2523,Depression,Prozac,5.782287822878229
2524,Depression,Prozac Weekly,9.0
2525,Depression,Quetiapine,6.13302752293578
2526,Depression,Remeron,6.7894736842105265
2527,Depression,Remeron SolTab,7.8
2528,Depression,Rexulti,6.0588235294117645
2529,Depression,Risperdal,6.333333333333333
2530,Depression,Risperdal M-Tab,5.5
2531,Depression,Risperidone,5.159090909090909
2532,Depression,Ritalin,4.5
2533,Depression,S-adenosylmethionine,6.2
2534,Depression,Selegiline,6.1923076923076925
2535,Depression,Seroquel,6.076923076923077
2536,Depression,Seroquel XR,6.604651162790698
2537,Depression,Sertraline,5.7254901960784315
2538,Depression,Serzone,7.722222222222222
2539,Depression,Sinequan,6.666666666666667
2540,Depression,St. john's wort,6.186274509803922
2541,Depression,Strattera,5.0
2542,Depression,Symbyax,6.766666666666667
2543,Depression,Tofranil,5.125
2544,Depression,Tramadol,6.526666666666666
2545,Depression,Tranylcypromine,6.398148148148148
2546,Depression,Trazodone,5.72972972972973
2547,Depression,Trimipramine,8.5
2548,Depression,Trintellix,5.399671052631579
2549,Depression,Tryptophan,4.75
2550,Depression,Venlafaxine,5.351916376306621
2551,Depression,Viibryd,5.600755667506297
2552,Depression,Vilazodone,5.592137592137592
2553,Depression,Vivactil,5.0
2554,Depression,Vortioxetine,5.25764192139738
2555,Depression,Vyvanse,3.0
2556,Depression,Wellbutrin,5.951863354037267
2557,Depression,Wellbutrin SR,6.02112676056338
2558,Depression,Wellbutrin XL,6.418478260869565
2559,Depression,Xanax,6.8203125
2560,Depression,Xanax XR,10.0
2561,Depression,Zoloft,5.796632124352332
2562,Depression,Zyprexa,5.861111111111111
2563,Dercum's Disease,Fentanyl,6.0
2564,Dercum's Disease,Pregabalin,6.0
2565,Dermatitis,Ala-Quin,6.5
2566,Dermatitis,Alcortin A,7.0
2567,Dermatitis,Aloe vera / hydrocortisone / iodoquinol,7.0
2568,Dermatitis,Amcinonide,6.5
2569,Dermatitis,Aristocort A,10.0
2570,Dermatitis,Betamethasone,7.4
2571,Dermatitis,Clioquinol / hydrocortisone,6.5
2572,Dermatitis,Clobetasol,7.0
2573,Dermatitis,Clobex,7.75
2574,Dermatitis,Clocortolone,6.5
2575,Dermatitis,Cloderm,6.5
2576,Dermatitis,Coal tar,5.5
2577,Dermatitis,Cordran Tape,5.0
2578,Dermatitis,Cutar,6.0
2579,Dermatitis,Desonide,6.3125
2580,Dermatitis,Desoximetasone,6.0
2581,Dermatitis,Doxepin,2.0
2582,Dermatitis,Elocon,6.0
2583,Dermatitis,Fluocinolone,6.75
2584,Dermatitis,Fluocinonide,6.85
2585,Dermatitis,Flurandrenolide,5.0
2586,Dermatitis,Halcinonide,10.0
2587,Dermatitis,Halobetasol,7.75
2588,Dermatitis,Halog,10.0
2589,Dermatitis,Hydrocortisone,6.0
2590,Dermatitis,Hydrocortisone / pramoxine,6.0
2591,Dermatitis,Hylira,6.5
2592,Dermatitis,Kenalog,9.75
2593,Dermatitis,Kenalog-40,10.0
2594,Dermatitis,Lidex,7.25
2595,Dermatitis,Locoid Lipocream,7.5
2596,Dermatitis,Mometasone,6.0
2597,Dermatitis,Olux,6.0
2598,Dermatitis,Orapred,6.5
2599,Dermatitis,Pramosone,6.0
2600,Dermatitis,Prednisolone,5.75
2601,Dermatitis,Psoriasin,5.5
2602,Dermatitis,RadiaPlexRx,6.0
2603,Dermatitis,Sodium hyaluronate,6.333333333333333
2604,Dermatitis,Synalar,9.0
2605,Dermatitis,Synalar Ointment,4.0
2606,Dermatitis,Temovate,9.0
2607,Dermatitis,Triamcinolone,7.777777777777778
2608,Dermatitis,Ultravate,9.0
2609,Dermatitis,Verdeso,9.5
2610,Dermatologic Lesion,Balsam peru / castor oil / trypsin,7.166666666666667
2611,Dermatologic Lesion,Granulex,6.0
2612,Dermatologic Lesion,Methylprednisolone,4.625
2613,Dermatologic Lesion,Sodium hyaluronate,9.5
2614,Dermatologic Lesion,Xenaderm,6.0
2615,Dermatologic Lesion,Zinc oxide,8.625
2616,Dermatological Disorders,Bensal HP,8.5
2617,Dermatological Disorders,Benzoic acid / salicylic acid,8.75
2618,Dermatological Disorders,Betamethasone,7.111111111111111
2619,Dermatological Disorders,Carmol 20,6.0
2620,Dermatological Disorders,Celestone,5.5
2621,Dermatological Disorders,Clobetasol,9.5
2622,Dermatological Disorders,Diprosone,6.5
2623,Dermatological Disorders,Duoplant,9.0
2624,Dermatological Disorders,Hydrocortisone / pramoxine,5.5
2625,Dermatological Disorders,Hydroquinone,3.6
2626,Dermatological Disorders,Kenalog-10,6.0
2627,Dermatological Disorders,Luxiq,7.75
2628,Dermatological Disorders,Melpaque HP,2.0
2629,Dermatological Disorders,Melquin HP,2.5
2630,Dermatological Disorders,Olux,9.5
2631,Dermatological Disorders,Pramosone,5.5
2632,Dermatological Disorders,Rea Lo 40,10.0
2633,Dermatological Disorders,Salicylic acid,7.75
2634,Dermatological Disorders,Silver,6.583333333333333
2635,Dermatological Disorders,Triamcinolone,6.0
2636,Dermatological Disorders,Urea,8.416666666666666
2637,Dermatological Disorders,X-Viate,9.0
2638,Dermatomyositis,Cortisone,3.5
2639,Dermatomyositis,Hydroxychloroquine,8.375
2640,Dermatomyositis,Mycophenolate mofetil,9.0
2641,Dermatomyositis,Myfortic,5.5
2642,Dermatomyositis,Plaquenil,8.166666666666666
2643,Dermatophytosis,Grifulvin V,8.5
2644,Dermatophytosis,Gris-PEG,9.5
2645,Dermatophytosis,Griseofulvin,9.0
2646,Dermatophytosis,Itraconazole,7.25
2647,Dermatophytosis,Ketoconazole,9.0
2648,Diabetes Insipidus,DDAVP,8.333333333333334
2649,Diabetes Insipidus,DDAVP Nasal,9.5
2650,Diabetes Insipidus,DDAVP Rhinal Tube,6.5
2651,Diabetes Insipidus,Desmopressin,7.416666666666667
2652,Diabetes Insipidus,Hydrochlorothiazide,6.5
2653,"Diabetes, Type 1",Afrezza,6.467741935483871
2654,"Diabetes, Type 1",Basaglar,3.5
2655,"Diabetes, Type 1",Exubera,9.5
2656,"Diabetes, Type 1",Humalog,9.0
2657,"Diabetes, Type 1",Humalog KwikPen,9.5
2658,"Diabetes, Type 1",Humalog Mix 75 / 25,8.5
2659,"Diabetes, Type 1",Humulin N,6.5
2660,"Diabetes, Type 1",Humulin R U-500 (Concentrated),7.75
2661,"Diabetes, Type 1",Insulin aspart,6.0
2662,"Diabetes, Type 1",Insulin aspart / insulin aspart protamine,6.5
2663,"Diabetes, Type 1",Insulin degludec,4.913043478260869
2664,"Diabetes, Type 1",Insulin detemir,6.0
2665,"Diabetes, Type 1",Insulin glargine,5.166666666666667
2666,"Diabetes, Type 1",Insulin glulisine,8.5
2667,"Diabetes, Type 1","Insulin inhalation, rapid acting",6.5625
2668,"Diabetes, Type 1",Insulin isophane,6.5
2669,"Diabetes, Type 1",Insulin isophane / insulin regular,8.75
2670,"Diabetes, Type 1",Insulin lispro,9.166666666666666
2671,"Diabetes, Type 1",Insulin lispro / insulin lispro protamine,8.5
2672,"Diabetes, Type 1",Insulin regular,8.125
2673,"Diabetes, Type 1",Lantus,7.75
2674,"Diabetes, Type 1",Lantus Solostar,1.5
2675,"Diabetes, Type 1",Levemir,6.0
2676,"Diabetes, Type 1",Liraglutide,7.0
2677,"Diabetes, Type 1",NovoLog Mix 70 / 30,6.5
2678,"Diabetes, Type 1",Novolog,6.0
2679,"Diabetes, Type 1",Octreotide,8.5
2680,"Diabetes, Type 1",Pramlintide,7.5
2681,"Diabetes, Type 1",ReliOn / Novolin 70 / 30,8.5
2682,"Diabetes, Type 1",Sandostatin,8.5
2683,"Diabetes, Type 1",Sandostatin LAR Depot,8.5
2684,"Diabetes, Type 1",Symlin,8.0
2685,"Diabetes, Type 1",SymlinPen 60,6.5
2686,"Diabetes, Type 1",Toujeo,3.0
2687,"Diabetes, Type 1",Toujeo Solostar,2.0
2688,"Diabetes, Type 1",Tresiba,4.795454545454546
2689,"Diabetes, Type 1",Victoza,7.0
2690,"Diabetes, Type 2",Acarbose,3.25
2691,"Diabetes, Type 2",ActoPlus Met,5.6
2692,"Diabetes, Type 2",Actos,5.017241379310345
2693,"Diabetes, Type 2",Afrezza,5.956521739130435
2694,"Diabetes, Type 2",Albiglutide,4.363636363636363
2695,"Diabetes, Type 2",Alogliptin,3.5
2696,"Diabetes, Type 2",Amaryl,5.866666666666666
2697,"Diabetes, Type 2",Apidra,10.0
2698,"Diabetes, Type 2",Avandamet,7.25
2699,"Diabetes, Type 2",Avandia,3.75
2700,"Diabetes, Type 2",Basaglar,3.1666666666666665
2701,"Diabetes, Type 2",Bydureon,5.805232558139535
2702,"Diabetes, Type 2",Byetta,6.115942028985507
2703,"Diabetes, Type 2",Canagliflozin,5.270408163265306
2704,"Diabetes, Type 2",Chromium picolinate,7.142857142857143
2705,"Diabetes, Type 2",Colesevelam,3.6666666666666665
2706,"Diabetes, Type 2",Dapagliflozin,4.2
2707,"Diabetes, Type 2",Dulaglutide,5.0
2708,"Diabetes, Type 2",Empagliflozin,5.398148148148148
2709,"Diabetes, Type 2",Empagliflozin / linagliptin,5.45
2710,"Diabetes, Type 2",Exenatide,5.906122448979592
2711,"Diabetes, Type 2",Exubera,7.333333333333333
2712,"Diabetes, Type 2",Farxiga,4.236363636363636
2713,"Diabetes, Type 2",Glimepiride,5.973684210526316
2714,"Diabetes, Type 2",Glimepiride / pioglitazone,9.0
2715,"Diabetes, Type 2",Glimepiride / rosiglitazone,10.0
2716,"Diabetes, Type 2",GlipiZIDE XL,4.666666666666667
2717,"Diabetes, Type 2",Glipizide,5.472222222222222
2718,"Diabetes, Type 2",Glipizide / metformin,3.0
2719,"Diabetes, Type 2",Glucophage,5.46
2720,"Diabetes, Type 2",Glucophage XR,7.25
2721,"Diabetes, Type 2",Glucotrol,5.777777777777778
2722,"Diabetes, Type 2",Glucovance,8.0
2723,"Diabetes, Type 2",Glumetza,6.5
2724,"Diabetes, Type 2",Glyburide,6.285714285714286
2725,"Diabetes, Type 2",Glyburide / metformin,3.5
2726,"Diabetes, Type 2",Glyset,9.0
2727,"Diabetes, Type 2",Glyxambi,5.45
2728,"Diabetes, Type 2",Humalog,7.5
2729,"Diabetes, Type 2",Humalog KwikPen,3.8
2730,"Diabetes, Type 2",Humalog Mix 75 / 25,9.5
2731,"Diabetes, Type 2",Humulin N,9.0
2732,"Diabetes, Type 2",Humulin R U-500 (Concentrated),9.5
2733,"Diabetes, Type 2",Insulin aspart,5.9375
2734,"Diabetes, Type 2",Insulin aspart / insulin aspart protamine,6.5
2735,"Diabetes, Type 2",Insulin aspart / insulin degludec,5.5
2736,"Diabetes, Type 2",Insulin degludec,5.647058823529412
2737,"Diabetes, Type 2",Insulin detemir,5.3
2738,"Diabetes, Type 2",Insulin glargine,6.215686274509804
2739,"Diabetes, Type 2",Insulin glulisine,8.5
2740,"Diabetes, Type 2","Insulin inhalation, rapid acting",6.115384615384615
2741,"Diabetes, Type 2",Insulin isophane,7.75
2742,"Diabetes, Type 2",Insulin isophane / insulin regular,6.5
2743,"Diabetes, Type 2",Insulin lispro,5.1875
2744,"Diabetes, Type 2",Insulin lispro / insulin lispro protamine,6.75
2745,"Diabetes, Type 2",Insulin regular,9.5
2746,"Diabetes, Type 2",Invokana,5.272251308900524
2747,"Diabetes, Type 2",Janumet,5.147058823529412
2748,"Diabetes, Type 2",Januvia,5.025
2749,"Diabetes, Type 2",Jardiance,5.323529411764706
2750,"Diabetes, Type 2",Jentadueto,5.75
2751,"Diabetes, Type 2",Kazano,2.0
2752,"Diabetes, Type 2",Kombiglyze XR,4.538461538461538
2753,"Diabetes, Type 2",Lantus,6.411764705882353
2754,"Diabetes, Type 2",Lantus Solostar,7.071428571428571
2755,"Diabetes, Type 2",Levemir,5.25
2756,"Diabetes, Type 2",Linagliptin,4.053571428571429
2757,"Diabetes, Type 2",Liraglutide,6.266016713091922
2758,"Diabetes, Type 2",Metformin,5.172897196261682
2759,"Diabetes, Type 2",Metformin / sitagliptin,4.833333333333333
2760,"Diabetes, Type 2",Miglitol,9.0
2761,"Diabetes, Type 2",Nateglinide,2.0
2762,"Diabetes, Type 2",Nesina,3.5
2763,"Diabetes, Type 2",NovoLog FlexPen,8.5
2764,"Diabetes, Type 2",NovoLog Mix 70 / 30,6.5
2765,"Diabetes, Type 2",Novolin 70 / 30,6.5
2766,"Diabetes, Type 2",Novolin N,6.5
2767,"Diabetes, Type 2",Novolog,4.4
2768,"Diabetes, Type 2",Onglyza,5.538461538461538
2769,"Diabetes, Type 2",Pioglitazone,5.080645161290323
2770,"Diabetes, Type 2",Pramlintide,8.5
2771,"Diabetes, Type 2",Prandin,7.8
2772,"Diabetes, Type 2",Repaglinide,7.285714285714286
2773,"Diabetes, Type 2",Rosiglitazone,3.75
2774,"Diabetes, Type 2",Saxagliptin,5.5
2775,"Diabetes, Type 2",Sitagliptin,4.932835820895522
2776,"Diabetes, Type 2",Symlin,8.5
2777,"Diabetes, Type 2",Synjardy,7.666666666666667
2778,"Diabetes, Type 2",Tanzeum,4.363636363636363
2779,"Diabetes, Type 2",Toujeo,5.318181818181818
2780,"Diabetes, Type 2",Toujeo Solostar,5.5
2781,"Diabetes, Type 2",Tradjenta,3.8846153846153846
2782,"Diabetes, Type 2",Tresiba,5.647058823529412
2783,"Diabetes, Type 2",Trulicity,5.006920415224913
2784,"Diabetes, Type 2",Victoza,6.279829545454546
2785,"Diabetes, Type 2",Welchol,3.3
2786,"Diabetes, Type 2",Xigduo XR,8.625
2787,Diabetic Kidney Disease,Altace,6.5
2788,Diabetic Kidney Disease,Avapro,6.0
2789,Diabetic Kidney Disease,Cozaar,6.833333333333333
2790,Diabetic Kidney Disease,Enalapril,3.0
2791,Diabetic Kidney Disease,Irbesartan,6.0
2792,Diabetic Kidney Disease,Lisinopril,4.555555555555555
2793,Diabetic Kidney Disease,Losartan,6.833333333333333
2794,Diabetic Kidney Disease,Ramipril,4.0
2795,Diabetic Kidney Disease,Vasotec,3.0
2796,Diabetic Macular Edema,Aflibercept,6.75
2797,Diabetic Macular Edema,Eylea,6.75
2798,Diabetic Macular Edema,Fluocinolone,6.5
2799,Diabetic Macular Edema,Iluvien,6.5
2800,Diabetic Peripheral Neuropathy,Capsaicin,3.75
2801,Diabetic Peripheral Neuropathy,Capzasin-HP,5.0
2802,Diabetic Peripheral Neuropathy,Cymbalta,5.160714285714286
2803,Diabetic Peripheral Neuropathy,Duloxetine,4.919354838709677
2804,Diabetic Peripheral Neuropathy,Gabapentin,5.135135135135135
2805,Diabetic Peripheral Neuropathy,Gabarone,2.0
2806,Diabetic Peripheral Neuropathy,Lyrica,4.944444444444445
2807,Diabetic Peripheral Neuropathy,Mexiletine,8.5
2808,Diabetic Peripheral Neuropathy,Neurontin,5.5
2809,Diabetic Peripheral Neuropathy,Nortriptyline,3.0
2810,Diabetic Peripheral Neuropathy,Nucynta ER,5.625
2811,Diabetic Peripheral Neuropathy,Pregabalin,4.882978723404255
2812,Diabetic Peripheral Neuropathy,Tapentadol,5.625
2813,Diabetic Peripheral Neuropathy,Topamax,8.5
2814,Diabetic Peripheral Neuropathy,Topiramate,6.25
2815,Diabetic Peripheral Neuropathy,Zostrix,2.0
2816,Diabetic Peripheral Neuropathy,Zostrix Diabetic Foot Pain,1.5
2817,Diagnosis and Investigation,Arginine,7.75
2818,Diagnosis and Investigation,Lexiscan,5.25
2819,Diagnosis and Investigation,Lymphoseek,6.5
2820,Diagnosis and Investigation,Methacholine,8.0
2821,Diagnosis and Investigation,Provocholine,8.0
2822,Diagnosis and Investigation,Regadenoson,5.25
2823,Diagnosis and Investigation,Tilmanocept,6.5
2824,Diaper Rash,Boudreaux Butt Paste,6.5
2825,Diaper Rash,Calmoseptine,7.0
2826,Diaper Rash,Menthol / zinc oxide,7.0
2827,Diaper Rash,Miconazole / zinc oxide,7.875
2828,Diaper Rash,Triple Paste,6.5
2829,Diaper Rash,Vusion,7.875
2830,Diaper Rash,Zinc oxide,6.5
2831,Diarrhea,Alosetron,7.75
2832,Diarrhea,Anti-Diarrheal,7.75
2833,Diarrhea,Atropine / diphenoxylate,5.987804878048781
2834,Diarrhea,Attapulgite,6.5
2835,Diarrhea,Bismuth subsalicylate,6.714285714285714
2836,Diarrhea,Codeine,6.75
2837,Diarrhea,Florastor,7.0
2838,Diarrhea,Imodium,6.2
2839,Diarrhea,Imodium A-D,5.416666666666667
2840,Diarrhea,Imotil,9.0
2841,Diarrhea,Lactobacillus acidophilus,2.0
2842,Diarrhea,Lomotil,5.87037037037037
2843,Diarrhea,Lonox,6.0
2844,Diarrhea,Loperamide,6.456521739130435
2845,Diarrhea,Lotronex,7.75
2846,Diarrhea,Octreotide,6.75
2847,Diarrhea,Opium,6.3125
2848,Diarrhea,Opium Deodorized,5.75
2849,Diarrhea,Paregoric,6.666666666666667
2850,Diarrhea,Pepto-Bismol,6.75
2851,Diarrhea,Raspberry,6.0
2852,Diarrhea,Rifaximin,7.0
2853,Diarrhea,Saccharomyces boulardii lyo,6.357142857142857
2854,Diarrhea,Sandostatin,6.75
2855,Diarrhea,Xifaxan,7.0
2856,"Diarrhea, Acute",Atropine / difenoxin,9.5
2857,"Diarrhea, Acute",Imodium,6.5
2858,"Diarrhea, Acute",Imodium A-D,6.333333333333333
2859,"Diarrhea, Acute",Loperamide,6.285714285714286
2860,"Diarrhea, Acute",Motofen,9.5
2861,"Diarrhea, Chronic",Atropine / difenoxin,7.75
2862,"Diarrhea, Chronic",Bismuth subsalicylate,2.5
2863,"Diarrhea, Chronic",Colesevelam,7.0
2864,"Diarrhea, Chronic",Imodium,7.25
2865,"Diarrhea, Chronic",Imodium A-D,6.5
2866,"Diarrhea, Chronic",Loperamide,7.25
2867,"Diarrhea, Chronic",Motofen,7.75
2868,"Diarrhea, Chronic",Pepto-Bismol,2.5
2869,"Diarrhea, Chronic",Welchol,7.166666666666667
2870,Dientamoeba fragilis,Humatin,5.0
2871,Dientamoeba fragilis,Paromomycin,7.25
2872,Dietary Fiber Supplementation,Inulin,4.0
2873,Dietary Fiber Supplementation,Metamucil,6.375
2874,Dietary Fiber Supplementation,Psyllium,6.375
2875,Dietary Supplementation,Amino acids,9.0
2876,Dietary Supplementation,Arginine,9.0
2877,Dietary Supplementation,Ascorbic acid,5.666666666666667
2878,Dietary Supplementation,Bifidobacterium infantis / lactobacillus acidophilus,8.0
2879,Dietary Supplementation,Biotin,5.111111111111111
2880,Dietary Supplementation,Cerefolin NAC,9.5
2881,Dietary Supplementation,Cholecalciferol / folic acid,4.0
2882,Dietary Supplementation,Chondroitin / glucosamine,5.6
2883,Dietary Supplementation,CoQ10,7.9
2884,Dietary Supplementation,Coenzyme Q10,6.0
2885,Dietary Supplementation,Cosamin DS,2.0
2886,Dietary Supplementation,Dehydroepiandrosterone,5.5
2887,Dietary Supplementation,Diosmiplex,8.5
2888,Dietary Supplementation,Glucose,6.5
2889,Dietary Supplementation,Glutamine,7.25
2890,Dietary Supplementation,"Hair, Skin & Nails",2.5
2891,Dietary Supplementation,L-Methylfolate Calcium,9.25
2892,Dietary Supplementation,Liquid Co-Q10,9.5
2893,Dietary Supplementation,Lovaza,10.0
2894,Dietary Supplementation,MCT,2.0
2895,Dietary Supplementation,MVI Adult,2.0
2896,Dietary Supplementation,Magnesium aspartate,8.0
2897,Dietary Supplementation,Magnesium gluconate,9.0
2898,Dietary Supplementation,Medium chain triglycerides,2.0
2899,Dietary Supplementation,Multivitamin,5.614583333333333
2900,Dietary Supplementation,Omega-3 polyunsaturated fatty acids,5.611111111111111
2901,Dietary Supplementation,Ortho D,4.0
2902,Dietary Supplementation,Phillips Colon Health,9.0
2903,Dietary Supplementation,Schiff Move Free,7.5
2904,Dietary Supplementation,TheraTears Nutrition,1.5
2905,Dietary Supplementation,Ubiquinone,8.125
2906,Dietary Supplementation,Vasculera,8.5
2907,Dietary Supplementation,Vitamin C,9.5
